NOC,Year,Sport,Sex,lat,lon,continent,bronze,gold,silver,total
URS,1956,Canoeing,F,61.52401,105.318756,Asia,0,1,0,1
URS,1956,Canoeing,M,61.52401,105.318756,Asia,2,2,5,9
URS,1956,Cross Country Skiing,F,61.52401,105.318756,Asia,0,1,4,5
URS,1956,Cross Country Skiing,M,61.52401,105.318756,Asia,3,4,0,7
URS,1956,Fencing,M,61.52401,105.318756,Asia,6,0,0,6
URS,1956,Football,M,61.52401,105.318756,Asia,0,18,0,18
URS,1956,Gymnastics,F,61.52401,105.318756,Asia,8,9,3,20
URS,1956,Gymnastics,M,61.52401,105.318756,Asia,3,12,3,18
URS,1956,Ice Hockey,M,61.52401,105.318756,Asia,0,17,0,17
URS,1956,Modern Pentathlon,M,61.52401,105.318756,Asia,0,3,0,3
URS,1956,Rowing,M,61.52401,105.318756,Asia,3,3,2,8
URS,1956,Shooting,M,61.52401,105.318756,Asia,1,3,4,8
URS,1956,Speed Skating,M,61.52401,105.318756,Asia,2,4,1,7
URS,1956,Swimming,M,61.52401,105.318756,Asia,5,0,0,5
URS,1956,Water Polo,M,61.52401,105.318756,Asia,10,0,0,10
URS,1956,Weightlifting,M,61.52401,105.318756,Asia,0,3,4,7
URS,1956,Wrestling,M,61.52401,105.318756,Asia,5,6,2,13
URS,1960,Athletics,F,61.52401,105.318756,Asia,1,6,1,8
URS,1960,Athletics,M,61.52401,105.318756,Asia,4,5,7,16
URS,1960,Basketball,M,61.52401,105.318756,Asia,0,0,12,12
URS,1960,Biathlon,M,61.52401,105.318756,Asia,1,0,0,1
URS,1960,Boxing,M,61.52401,105.318756,Asia,2,1,2,5
URS,1960,Canoeing,F,61.52401,105.318756,Asia,0,3,0,3
URS,1960,Canoeing,M,61.52401,105.318756,Asia,0,2,1,3
URS,1960,Cross Country Skiing,F,61.52401,105.318756,Asia,1,1,4,6
URS,1960,Cross Country Skiing,M,61.52401,105.318756,Asia,5,0,0,5
URS,1960,Cycling,M,61.52401,105.318756,Asia,11,1,0,12
URS,1960,Diving,F,61.52401,105.318756,Asia,1,0,0,1
URS,1960,Equestrianism,M,61.52401,105.318756,Asia,0,1,0,1
URS,1960,Fencing,F,61.52401,105.318756,Asia,0,6,1,7
URS,1960,Fencing,M,61.52401,105.318756,Asia,6,6,1,13
URS,1960,Gymnastics,F,61.52401,105.318756,Asia,5,10,5,20
URS,1960,Gymnastics,M,61.52401,105.318756,Asia,3,5,8,16
URS,1960,Ice Hockey,M,61.52401,105.318756,Asia,17,0,0,17
URS,1960,Modern Pentathlon,M,61.52401,105.318756,Asia,0,0,3,3
URS,1960,Nordic Combined,M,61.52401,105.318756,Asia,1,0,0,1
URS,1960,Rowing,M,61.52401,105.318756,Asia,4,3,5,12
URS,1960,Sailing,M,61.52401,105.318756,Asia,0,2,1,3
URS,1960,Shooting,M,61.52401,105.318756,Asia,3,2,2,7
URS,1960,Speed Skating,F,61.52401,105.318756,Asia,1,3,2,6
URS,1960,Speed Skating,M,61.52401,105.318756,Asia,2,3,1,6
URS,1960,Water Polo,M,61.52401,105.318756,Asia,0,0,11,11
URS,1960,Weightlifting,M,61.52401,105.318756,Asia,0,5,1,6
URS,1960,Wrestling,M,61.52401,105.318756,Asia,5,3,2,10
URS,1964,Athletics,F,61.52401,105.318756,Asia,5,3,0,8
URS,1964,Athletics,M,61.52401,105.318756,Asia,6,2,2,10
URS,1964,Basketball,M,61.52401,105.318756,Asia,0,0,12,12
URS,1964,Biathlon,M,61.52401,105.318756,Asia,0,1,1,2
URS,1964,Boxing,M,61.52401,105.318756,Asia,2,3,4,9
URS,1964,Canoeing,F,61.52401,105.318756,Asia,0,1,0,1
URS,1964,Canoeing,M,61.52401,105.318756,Asia,1,6,0,7
URS,1964,Cross Country Skiing,F,61.52401,105.318756,Asia,2,5,1,8
URS,1964,Cross Country Skiing,M,61.52401,105.318756,Asia,5,0,0,5
URS,1964,Cycling,M,61.52401,105.318756,Asia,0,0,2,2
URS,1964,Diving,F,61.52401,105.318756,Asia,1,0,0,1
URS,1964,Equestrianism,M,61.52401,105.318756,Asia,4,0,0,4
URS,1964,Fencing,F,61.52401,105.318756,Asia,0,0,5,5
URS,1964,Fencing,M,61.52401,105.318756,Asia,2,11,0,13
URS,1964,Figure Skating,F,61.52401,105.318756,Asia,0,1,0,1
URS,1964,Figure Skating,M,61.52401,105.318756,Asia,0,1,0,1
URS,1964,Gymnastics,F,61.52401,105.318756,Asia,3,8,4,15
URS,1964,Gymnastics,M,61.52401,105.318756,Asia,2,1,11,14
URS,1964,Ice Hockey,M,61.52401,105.318756,Asia,0,17,0,17
URS,1964,Judo,M,61.52401,105.318756,Asia,4,0,0,4
URS,1964,Modern Pentathlon,M,61.52401,105.318756,Asia,1,3,1,5
URS,1964,Nordic Combined,M,61.52401,105.318756,Asia,0,0,1,1
URS,1964,Rowing,M,61.52401,105.318756,Asia,0,3,0,3
URS,1964,Shooting,M,61.52401,105.318756,Asia,0,0,2,2
URS,1964,Speed Skating,F,61.52401,105.318756,Asia,2,4,3,9
URS,1964,Speed Skating,M,61.52401,105.318756,Asia,0,1,2,3
URS,1964,Swimming,F,61.52401,105.318756,Asia,6,1,0,7
URS,1964,Swimming,M,61.52401,105.318756,Asia,0,0,1,1
URS,1964,Volleyball,F,61.52401,105.318756,Asia,0,0,12,12
URS,1964,Volleyball,M,61.52401,105.318756,Asia,0,11,0,11
URS,1964,Water Polo,M,61.52401,105.318756,Asia,11,0,0,11
URS,1964,Weightlifting,M,61.52401,105.318756,Asia,0,4,3,7
URS,1964,Wrestling,M,61.52401,105.318756,Asia,3,3,4,10
URS,1968,Athletics,F,61.52401,105.318756,Asia,8,0,1,9
URS,1968,Athletics,M,61.52401,105.318756,Asia,3,3,1,7
URS,1968,Basketball,M,61.52401,105.318756,Asia,12,0,0,12
URS,1968,Biathlon,M,61.52401,105.318756,Asia,1,4,1,6
URS,1968,Boxing,M,61.52401,105.318756,Asia,1,3,2,6
URS,1968,Canoeing,F,61.52401,105.318756,Asia,2,1,0,3
URS,1968,Canoeing,M,61.52401,105.318756,Asia,3,2,1,6
URS,1968,Cross Country Skiing,F,61.52401,105.318756,Asia,4,0,1,5
URS,1968,Cross Country Skiing,M,61.52401,105.318756,Asia,0,0,1,1
URS,1968,Diving,F,61.52401,105.318756,Asia,0,0,2,2
URS,1968,Equestrianism,F,61.52401,105.318756,Asia,0,0,1,1
URS,1968,Equestrianism,M,61.52401,105.318756,Asia,0,1,2,3
URS,1968,Fencing,F,61.52401,105.318756,Asia,0,6,0,6
URS,1968,Fencing,M,61.52401,105.318756,Asia,0,5,12,17
URS,1968,Figure Skating,F,61.52401,105.318756,Asia,0,1,1,2
URS,1968,Figure Skating,M,61.52401,105.318756,Asia,0,1,1,2
URS,1968,Gymnastics,F,61.52401,105.318756,Asia,5,8,1,14
URS,1968,Gymnastics,M,61.52401,105.318756,Asia,3,2,9,14
URS,1968,Ice Hockey,M,61.52401,105.318756,Asia,0,18,0,18
URS,1968,Modern Pentathlon,M,61.52401,105.318756,Asia,1,0,3,4
URS,1968,Rowing,M,61.52401,105.318756,Asia,9,2,0,11
URS,1968,Sailing,M,61.52401,105.318756,Asia,0,1,0,1
URS,1968,Shooting,M,61.52401,105.318756,Asia,2,2,1,5
URS,1968,Ski Jumping,M,61.52401,105.318756,Asia,0,1,0,1
URS,1968,Speed Skating,F,61.52401,105.318756,Asia,0,1,1,2
URS,1968,Swimming,F,61.52401,105.318756,Asia,1,0,1,2
URS,1968,Swimming,M,61.52401,105.318756,Asia,13,0,7,20
URS,1968,Volleyball,F,61.52401,105.318756,Asia,0,11,0,11
URS,1968,Volleyball,M,61.52401,105.318756,Asia,0,12,0,12
URS,1968,Water Polo,M,61.52401,105.318756,Asia,0,0,11,11
URS,1968,Weightlifting,M,61.52401,105.318756,Asia,0,3,3,6
URS,1968,Wrestling,M,61.52401,105.318756,Asia,1,3,5,9
URS,1972,Archery,F,61.52401,105.318756,Asia,1,0,0,1
URS,1972,Athletics,F,61.52401,105.318756,Asia,0,3,1,4
URS,1972,Athletics,M,61.52401,105.318756,Asia,1,6,9,16
URS,1972,Basketball,M,61.52401,105.318756,Asia,0,12,0,12
URS,1972,Biathlon,M,61.52401,105.318756,Asia,0,4,0,4
URS,1972,Boxing,M,61.52401,105.318756,Asia,0,2,0,2
URS,1972,Canoeing,F,61.52401,105.318756,Asia,0,3,0,3
URS,1972,Canoeing,M,61.52401,105.318756,Asia,0,9,0,9
URS,1972,Cross Country Skiing,F,61.52401,105.318756,Asia,0,5,1,6
URS,1972,Cross Country Skiing,M,61.52401,105.318756,Asia,1,5,1,7
URS,1972,Cycling,M,61.52401,105.318756,Asia,1,6,0,7
URS,1972,Diving,M,61.52401,105.318756,Asia,0,1,0,1
URS,1972,Equestrianism,F,61.52401,105.318756,Asia,0,1,1,2
URS,1972,Equestrianism,M,61.52401,105.318756,Asia,0,2,0,2
URS,1972,Fencing,F,61.52401,105.318756,Asia,1,5,0,6
URS,1972,Fencing,M,61.52401,105.318756,Asia,6,1,10,17
URS,1972,Figure Skating,F,61.52401,105.318756,Asia,0,1,1,2
URS,1972,Figure Skating,M,61.52401,105.318756,Asia,0,1,2,3
URS,1972,Football,M,61.52401,105.318756,Asia,19,0,0,19
URS,1972,Gymnastics,F,61.52401,105.318756,Asia,3,9,3,15
URS,1972,Gymnastics,M,61.52401,105.318756,Asia,1,2,8,11
URS,1972,Ice Hockey,M,61.52401,105.318756,Asia,0,20,0,20
URS,1972,Judo,M,61.52401,105.318756,Asia,2,1,1,4
URS,1972,Modern Pentathlon,M,61.52401,105.318756,Asia,1,3,1,5
URS,1972,Rowing,M,61.52401,105.318756,Asia,0,3,0,3
URS,1972,Sailing,M,61.52401,105.318756,Asia,1,2,0,3
URS,1972,Shooting,M,61.52401,105.318756,Asia,1,1,2,4
URS,1972,Speed Skating,F,61.52401,105.318756,Asia,1,0,1,2
URS,1972,Speed Skating,M,61.52401,105.318756,Asia,1,0,0,1
URS,1972,Swimming,F,61.52401,105.318756,Asia,1,0,1,2
URS,1972,Swimming,M,61.52401,105.318756,Asia,7,0,5,12
URS,1972,Volleyball,F,61.52401,105.318756,Asia,0,12,0,12
URS,1972,Volleyball,M,61.52401,105.318756,Asia,12,0,0,12
URS,1972,Water Polo,M,61.52401,105.318756,Asia,0,11,0,11
URS,1972,Weightlifting,M,61.52401,105.318756,Asia,1,3,1,5
URS,1972,Wrestling,M,61.52401,105.318756,Asia,1,9,4,14
URS,1976,Archery,F,61.52401,105.318756,Asia,1,0,1,2
URS,1976,Athletics,F,61.52401,105.318756,Asia,10,2,2,14
URS,1976,Athletics,M,61.52401,105.318756,Asia,9,2,2,13
URS,1976,Basketball,F,61.52401,105.318756,Asia,0,12,0,12
URS,1976,Basketball,M,61.52401,105.318756,Asia,12,0,0,12
URS,1976,Biathlon,M,61.52401,105.318756,Asia,1,5,0,6
URS,1976,Boxing,M,61.52401,105.318756,Asia,4,0,1,5
URS,1976,Canoeing,F,61.52401,105.318756,Asia,0,2,1,3
URS,1976,Canoeing,M,61.52401,105.318756,Asia,0,11,3,14
URS,1976,Cross Country Skiing,F,61.52401,105.318756,Asia,2,5,1,8
URS,1976,Cross Country Skiing,M,61.52401,105.318756,Asia,5,2,1,8
URS,1976,Cycling,M,61.52401,105.318756,Asia,0,4,4,8
URS,1976,Diving,F,61.52401,105.318756,Asia,0,1,0,1
URS,1976,Diving,M,61.52401,105.318756,Asia,2,0,0,2
URS,1976,Fencing,F,61.52401,105.318756,Asia,1,5,0,6
URS,1976,Fencing,M,61.52401,105.318756,Asia,1,6,2,9
URS,1976,Figure Skating,F,61.52401,105.318756,Asia,0,2,1,3
URS,1976,Figure Skating,M,61.52401,105.318756,Asia,0,2,2,4
URS,1976,Football,M,61.52401,105.318756,Asia,15,0,0,15
URS,1976,Gymnastics,F,61.52401,105.318756,Asia,1,8,4,13
URS,1976,Gymnastics,M,61.52401,105.318756,Asia,1,4,9,14
URS,1976,Handball,F,61.52401,105.318756,Asia,0,14,0,14
URS,1976,Handball,M,61.52401,105.318756,Asia,0,14,0,14
URS,1976,Ice Hockey,M,61.52401,105.318756,Asia,0,18,0,18
URS,1976,Judo,M,61.52401,105.318756,Asia,1,2,2,5
URS,1976,Modern Pentathlon,M,61.52401,105.318756,Asia,0,0,1,1
URS,1976,Rowing,F,61.52401,105.318756,Asia,8,0,14,22
URS,1976,Rowing,M,61.52401,105.318756,Asia,4,6,7,17
URS,1976,Sailing,M,61.52401,105.318756,Asia,0,0,3,3
URS,1976,Shooting,M,61.52401,105.318756,Asia,1,1,1,3
URS,1976,Speed Skating,F,61.52401,105.318756,Asia,2,3,0,5
URS,1976,Speed Skating,M,61.52401,105.318756,Asia,1,1,2,4
URS,1976,Swimming,F,61.52401,105.318756,Asia,2,1,2,5
URS,1976,Swimming,M,61.52401,105.318756,Asia,3,0,6,9
URS,1976,Volleyball,F,61.52401,105.318756,Asia,0,0,12,12
URS,1976,Volleyball,M,61.52401,105.318756,Asia,0,0,12,12
URS,1976,Weightlifting,M,61.52401,105.318756,Asia,0,7,1,8
URS,1976,Wrestling,M,61.52401,105.318756,Asia,1,12,5,18
URS,1980,Archery,F,61.52401,105.318756,Asia,0,1,1,2
URS,1980,Archery,M,61.52401,105.318756,Asia,0,0,1,1
URS,1980,Athletics,F,61.52401,105.318756,Asia,5,12,9,26
URS,1980,Athletics,M,61.52401,105.318756,Asia,7,15,8,30
URS,1980,Basketball,F,61.52401,105.318756,Asia,0,12,0,12
URS,1980,Basketball,M,61.52401,105.318756,Asia,12,0,0,12
URS,1980,Biathlon,M,61.52401,105.318756,Asia,1,5,1,7
URS,1980,Boxing,M,61.52401,105.318756,Asia,1,1,6,8
URS,1980,Canoeing,F,61.52401,105.318756,Asia,1,0,2,3
URS,1980,Canoeing,M,61.52401,105.318756,Asia,2,6,1,9
URS,1980,Cross Country Skiing,F,61.52401,105.318756,Asia,0,1,4,5
URS,1980,Cross Country Skiing,M,61.52401,105.318756,Asia,1,6,1,8
URS,1980,Cycling,M,61.52401,105.318756,Asia,2,10,1,13
URS,1980,Diving,F,61.52401,105.318756,Asia,1,1,1,3
URS,1980,Diving,M,61.52401,105.318756,Asia,1,1,1,3
URS,1980,Equestrianism,F,61.52401,105.318756,Asia,0,1,0,1
URS,1980,Equestrianism,M,61.52401,105.318756,Asia,2,10,3,15
URS,1980,Fencing,F,61.52401,105.318756,Asia,0,0,5,5
URS,1980,Fencing,M,61.52401,105.318756,Asia,6,7,6,19
URS,1980,Figure Skating,F,61.52401,105.318756,Asia,1,2,1,4
URS,1980,Figure Skating,M,61.52401,105.318756,Asia,1,2,1,4
URS,1980,Football,M,61.52401,105.318756,Asia,17,0,0,17
URS,1980,Gymnastics,F,61.52401,105.318756,Asia,3,9,1,13
URS,1980,Gymnastics,M,61.52401,105.318756,Asia,2,10,7,19
URS,1980,Handball,F,61.52401,105.318756,Asia,0,13,0,13
URS,1980,Handball,M,61.52401,105.318756,Asia,0,0,14,14
URS,1980,Hockey,F,61.52401,105.318756,Asia,16,0,0,16
URS,1980,Hockey,M,61.52401,105.318756,Asia,16,0,0,16
URS,1980,Ice Hockey,M,61.52401,105.318756,Asia,0,0,20,20
URS,1980,Judo,M,61.52401,105.318756,Asia,2,2,1,5
URS,1980,Luge,F,61.52401,105.318756,Asia,1,1,0,2
URS,1980,Modern Pentathlon,M,61.52401,105.318756,Asia,1,4,0,5
URS,1980,Rowing,F,61.52401,105.318756,Asia,6,2,16,24
URS,1980,Rowing,M,61.52401,105.318756,Asia,9,0,19,28
URS,1980,Sailing,M,61.52401,105.318756,Asia,1,2,3,6
URS,1980,Shooting,M,61.52401,105.318756,Asia,1,3,1,5
URS,1980,Speed Skating,F,61.52401,105.318756,Asia,1,1,0,2
URS,1980,Speed Skating,M,61.52401,105.318756,Asia,1,0,1,2
URS,1980,Swimming,F,61.52401,105.318756,Asia,7,1,2,10
URS,1980,Swimming,M,61.52401,105.318756,Asia,3,13,14,30
URS,1980,Volleyball,F,61.52401,105.318756,Asia,0,11,0,11
URS,1980,Volleyball,M,61.52401,105.318756,Asia,0,12,0,12
URS,1980,Water Polo,M,61.52401,105.318756,Asia,0,11,0,11
URS,1980,Weightlifting,M,61.52401,105.318756,Asia,0,5,3,8
URS,1980,Wrestling,M,61.52401,105.318756,Asia,2,12,3,17
URS,1984,Biathlon,M,61.52401,105.318756,Asia,0,4,0,4
URS,1984,Bobsleigh,M,61.52401,105.318756,Asia,2,0,0,2
URS,1984,Cross Country Skiing,F,61.52401,105.318756,Asia,0,0,2,2
URS,1984,Cross Country Skiing,M,61.52401,105.318756,Asia,0,1,5,6
URS,1984,Figure Skating,F,61.52401,105.318756,Asia,3,1,1,5
URS,1984,Figure Skating,M,61.52401,105.318756,Asia,2,1,1,4
URS,1984,Ice Hockey,M,61.52401,105.318756,Asia,0,20,0,20
URS,1984,Luge,M,61.52401,105.318756,Asia,1,0,3,4
URS,1984,Speed Skating,F,61.52401,105.318756,Asia,3,0,0,3
URS,1984,Speed Skating,M,61.52401,105.318756,Asia,1,2,3,6
URS,1988,Archery,M,61.52401,105.318756,Asia,1,0,0,1
URS,1988,Athletics,F,61.52401,105.318756,Asia,9,9,2,20
URS,1988,Athletics,M,61.52401,105.318756,Asia,4,8,4,16
URS,1988,Basketball,F,61.52401,105.318756,Asia,12,0,0,12
URS,1988,Basketball,M,61.52401,105.318756,Asia,0,12,0,12
URS,1988,Biathlon,M,61.52401,105.318756,Asia,1,4,2,7
URS,1988,Bobsleigh,M,61.52401,105.318756,Asia,4,2,0,6
URS,1988,Boxing,M,61.52401,105.318756,Asia,2,1,1,4
URS,1988,Canoeing,M,61.52401,105.318756,Asia,0,5,7,12
URS,1988,Cross Country Skiing,F,61.52401,105.318756,Asia,2,6,3,11
URS,1988,Cross Country Skiing,M,61.52401,105.318756,Asia,1,2,5,8
URS,1988,Cycling,F,61.52401,105.318756,Asia,1,1,0,2
URS,1988,Cycling,M,61.52401,105.318756,Asia,1,7,1,9
URS,1988,Fencing,M,61.52401,105.318756,Asia,7,5,5,17
URS,1988,Figure Skating,F,61.52401,105.318756,Asia,0,2,2,4
URS,1988,Figure Skating,M,61.52401,105.318756,Asia,1,2,2,5
URS,1988,Football,M,61.52401,105.318756,Asia,0,18,0,18
URS,1988,Gymnastics,F,61.52401,105.318756,Asia,2,8,2,12
URS,1988,Gymnastics,M,61.52401,105.318756,Asia,1,13,3,17
URS,1988,Handball,F,61.52401,105.318756,Asia,15,0,0,15
URS,1988,Handball,M,61.52401,105.318756,Asia,0,14,0,14
URS,1988,Ice Hockey,M,61.52401,105.318756,Asia,0,21,0,21
URS,1988,Judo,M,61.52401,105.318756,Asia,4,0,1,5
URS,1988,Luge,M,61.52401,105.318756,Asia,1,0,0,1
URS,1988,Modern Pentathlon,M,61.52401,105.318756,Asia,1,0,0,1
URS,1988,Nordic Combined,M,61.52401,105.318756,Asia,1,0,0,1
URS,1988,Rhythmic Gymnastics,F,61.52401,105.318756,Asia,1,1,0,2
URS,1988,Rowing,F,61.52401,105.318756,Asia,0,0,4,4
URS,1988,Rowing,M,61.52401,105.318756,Asia,2,0,9,11
URS,1988,Sailing,F,61.52401,105.318756,Asia,2,0,0,2
URS,1988,Sailing,M,61.52401,105.318756,Asia,0,0,2,2
URS,1988,Shooting,F,61.52401,105.318756,Asia,3,2,1,6
URS,1988,Shooting,M,61.52401,105.318756,Asia,3,2,0,5
URS,1988,Speed Skating,M,61.52401,105.318756,Asia,1,1,0,2
URS,1988,Swimming,F,61.52401,105.318756,Asia,0,0,1,1
URS,1988,Swimming,M,61.52401,105.318756,Asia,12,2,6,20
URS,1988,Volleyball,F,61.52401,105.318756,Asia,0,12,0,12
URS,1988,Volleyball,M,61.52401,105.318756,Asia,0,0,12,12
URS,1988,Water Polo,M,61.52401,105.318756,Asia,13,0,0,13
URS,1988,Weightlifting,M,61.52401,105.318756,Asia,0,6,2,8
URS,1988,Wrestling,M,61.52401,105.318756,Asia,3,8,4,15
URU,1924,Football,M,-32.522779,-55.765835,South America,0,14,0,14
URU,1928,Football,M,-32.522779,-55.765835,South America,0,17,0,17
URU,1932,Rowing,M,-32.522779,-55.765835,South America,1,0,0,1
URU,1948,Rowing,M,-32.522779,-55.765835,South America,2,0,1,3
URU,1952,Basketball,M,-32.522779,-55.765835,South America,12,0,0,12
URU,1952,Rowing,M,-32.522779,-55.765835,South America,2,0,0,2
URU,1956,Basketball,M,-32.522779,-55.765835,South America,12,0,0,12
URU,1964,Boxing,M,-32.522779,-55.765835,South America,1,0,0,1
URU,2000,Cycling,M,-32.522779,-55.765835,South America,0,0,1,1
USA,1896,Athletics,M,37.0902,-95.7129,North America,2,9,6,17
USA,1896,Shooting,M,37.0902,-95.7129,North America,0,2,1,3
USA,1900,Athletics,M,37.0902,-95.7129,North America,10,16,13,39
USA,1900,Cycling,M,37.0902,-95.7129,North America,1,0,0,1
USA,1900,Golf,F,37.0902,-95.7129,North America,1,1,1,3
USA,1900,Golf,M,37.0902,-95.7129,North America,0,1,0,1
USA,1900,Polo,M,37.0902,-95.7129,North America,1,2,1,4
USA,1900,Rowing,M,37.0902,-95.7129,North America,0,9,0,9
USA,1900,Rugby,M,37.0902,-95.7129,North America,0,1,0,1
USA,1900,Sailing,M,37.0902,-95.7129,North America,2,0,0,2
USA,1900,Tennis,F,37.0902,-95.7129,North America,2,0,0,2
USA,1900,Tennis,M,37.0902,-95.7129,North America,0,0,1,1
USA,1904,Archery,F,37.0902,-95.7129,North America,2,6,2,10
USA,1904,Archery,M,37.0902,-95.7129,North America,6,6,6,18
USA,1904,Athletics,M,37.0902,-95.7129,North America,21,26,25,72
USA,1904,Boxing,M,37.0902,-95.7129,North America,4,7,7,18
USA,1904,Cycling,M,37.0902,-95.7129,North America,7,7,7,21
USA,1904,Diving,M,37.0902,-95.7129,North America,1,1,0,2
USA,1904,Fencing,M,37.0902,-95.7129,North America,4,2,7,13
USA,1904,Football,M,37.0902,-95.7129,North America,12,0,11,23
USA,1904,Golf,M,37.0902,-95.7129,North America,12,10,11,33
USA,1904,Gymnastics,M,37.0902,-95.7129,North America,15,16,13,44
USA,1904,Lacrosse,M,37.0902,-95.7129,North America,0,0,12,12
USA,1904,Roque,M,37.0902,-95.7129,North America,1,1,1,3
USA,1904,Rowing,M,37.0902,-95.7129,North America,9,18,9,36
USA,1904,Swimming,M,37.0902,-95.7129,North America,8,7,7,22
USA,1904,Tennis,M,37.0902,-95.7129,North America,6,3,3,12
USA,1904,Tug-Of-War,M,37.0902,-95.7129,North America,4,5,5,14
USA,1904,Water Polo,M,37.0902,-95.7129,North America,7,7,7,21
USA,1904,Weightlifting,M,37.0902,-95.7129,North America,0,1,2,3
USA,1904,Wrestling,M,37.0902,-95.7129,North America,6,5,6,17
USA,1906,Athletics,M,37.0902,-95.7129,North America,6,11,6,23
USA,1906,Swimming,M,37.0902,-95.7129,North America,0,1,0,1
USA,1908,Archery,M,37.0902,-95.7129,North America,1,0,0,1
USA,1908,Athletics,M,37.0902,-95.7129,North America,8,19,14,41
USA,1908,Diving,M,37.0902,-95.7129,North America,1,0,0,1
USA,1908,Jeu De Paume,M,37.0902,-95.7129,North America,0,1,0,1
USA,1908,Shooting,M,37.0902,-95.7129,North America,1,11,2,14
USA,1908,Swimming,M,37.0902,-95.7129,North America,4,1,0,5
USA,1908,Wrestling,M,37.0902,-95.7129,North America,0,2,0,2
USA,1912,Art Competitions,M,37.0902,-95.7129,North America,0,1,0,1
USA,1912,Athletics,M,37.0902,-95.7129,North America,12,23,14,49
USA,1912,Cycling,M,37.0902,-95.7129,North America,10,0,0,10
USA,1912,Equestrianism,M,37.0902,-95.7129,North America,4,0,0,4
USA,1912,Shooting,M,37.0902,-95.7129,North America,9,20,7,36
USA,1912,Swimming,M,37.0902,-95.7129,North America,1,2,4,7
USA,1920,Athletics,M,37.0902,-95.7129,North America,8,16,12,36
USA,1920,Boxing,M,37.0902,-95.7129,North America,1,3,0,4
USA,1920,Diving,F,37.0902,-95.7129,North America,1,1,1,3
USA,1920,Diving,M,37.0902,-95.7129,North America,2,2,1,5
USA,1920,Fencing,M,37.0902,-95.7129,North America,5,0,0,5
USA,1920,Figure Skating,F,37.0902,-95.7129,North America,1,0,0,1
USA,1920,Ice Hockey,M,37.0902,-95.7129,North America,0,0,11,11
USA,1920,Polo,M,37.0902,-95.7129,North America,4,0,0,4
USA,1920,Rowing,M,37.0902,-95.7129,North America,0,12,5,17
USA,1920,Rugby,M,37.0902,-95.7129,North America,0,16,0,16
USA,1920,Shooting,M,37.0902,-95.7129,North America,10,46,8,64
USA,1920,Swimming,F,37.0902,-95.7129,North America,2,6,2,10
USA,1920,Swimming,M,37.0902,-95.7129,North America,1,8,3,12
USA,1920,Wrestling,M,37.0902,-95.7129,North America,3,1,2,6
USA,1924,Athletics,M,37.0902,-95.7129,North America,15,18,15,48
USA,1924,Boxing,M,37.0902,-95.7129,North America,2,2,2,6
USA,1924,Diving,F,37.0902,-95.7129,North America,1,2,2,5
USA,1924,Diving,M,37.0902,-95.7129,North America,2,2,2,6
USA,1924,Equestrianism,M,37.0902,-95.7129,North America,1,0,0,1
USA,1924,Figure Skating,F,37.0902,-95.7129,North America,0,0,1,1
USA,1924,Gymnastics,M,37.0902,-95.7129,North America,0,1,0,1
USA,1924,Ice Hockey,M,37.0902,-95.7129,North America,0,0,9,9
USA,1924,Polo,M,37.0902,-95.7129,North America,0,0,4,4
USA,1924,Rowing,M,37.0902,-95.7129,North America,8,11,1,20
USA,1924,Rugby,M,37.0902,-95.7129,North America,0,19,0,19
USA,1924,Shooting,M,37.0902,-95.7129,North America,5,14,2,21
USA,1924,Ski Jumping,M,37.0902,-95.7129,North America,1,0,0,1
USA,1924,Speed Skating,M,37.0902,-95.7129,North America,0,1,0,1
USA,1924,Swimming,F,37.0902,-95.7129,North America,3,7,3,13
USA,1924,Swimming,M,37.0902,-95.7129,North America,2,9,2,13
USA,1924,Tennis,F,37.0902,-95.7129,North America,0,4,1,5
USA,1924,Tennis,M,37.0902,-95.7129,North America,0,4,1,5
USA,1924,Water Polo,M,37.0902,-95.7129,North America,9,0,0,9
USA,1924,Wrestling,M,37.0902,-95.7129,North America,1,4,1,6
USA,1928,Athletics,F,37.0902,-95.7129,North America,1,1,5,7
USA,1928,Athletics,M,37.0902,-95.7129,North America,7,14,6,27
USA,1928,Bobsleigh,M,37.0902,-95.7129,North America,0,5,5,10
USA,1928,Boxing,M,37.0902,-95.7129,North America,1,0,2,3
USA,1928,Diving,F,37.0902,-95.7129,North America,1,2,2,5
USA,1928,Diving,M,37.0902,-95.7129,North America,1,2,1,4
USA,1928,Fencing,M,37.0902,-95.7129,North America,1,0,0,1
USA,1928,Figure Skating,F,37.0902,-95.7129,North America,1,0,0,1
USA,1928,Rowing,M,37.0902,-95.7129,North America,2,11,5,18
USA,1928,Skeleton,M,37.0902,-95.7129,North America,0,1,1,2
USA,1928,Speed Skating,M,37.0902,-95.7129,North America,1,0,0,1
USA,1928,Swimming,F,37.0902,-95.7129,North America,1,8,1,10
USA,1928,Swimming,M,37.0902,-95.7129,North America,2,8,1,11
USA,1928,Wrestling,M,37.0902,-95.7129,North America,0,1,1,2
USA,1932,Art Competitions,F,37.0902,-95.7129,North America,0,0,1,1
USA,1932,Art Competitions,M,37.0902,-95.7129,North America,0,3,3,6
USA,1932,Athletics,F,37.0902,-95.7129,North America,1,8,3,12
USA,1932,Athletics,M,37.0902,-95.7129,North America,5,17,10,32
USA,1932,Bobsleigh,M,37.0902,-95.7129,North America,2,6,4,12
USA,1932,Boxing,M,37.0902,-95.7129,North America,3,2,0,5
